scenario_id,run_id,step,t,vehicle_id,vehicle_type,compliance_state,x_global,y,v,a,physical_lane,road_role,primary_leader_id,lane_change_state,merge_state,active_event_tags
BASIC-01,bug001_002_003_check_900_full_no_stop,6,0.6,B01_CLV,cav,not_applicable,6689.034739474596,0.0,22.485525218918397,3.1310311587840007,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,6,0.6,B01_CFV,cav,not_applicable,6648.401770543298,0.0,20.929398792672373,-0.28755287260526463,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,6,0.6,B01_TLV_CFV,cav,not_applicable,6654.619999999999,3.5,17.799999999999994,4.0,lane_1,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,7,0.7,B01_MV,cav,not_applicable,6657.2541498956125,-3.5,22.39410421016166,1.085789912432641,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,7,0.7,B01_CLV,cav,not_applicable,6691.313349895612,0.0,22.78610421016166,3.0057899124326415,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,7,0.7,B01_CFV,cav,not_applicable,6650.481448626335,0.0,20.796780830368306,-1.326179623040671,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,7,0.7,B01_TLV_CFV,cav,not_applicable,6656.439999999999,3.5,18.199999999999992,4.0,lane_1,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,8,0.7999999999999999,B01_MV,cav,not_applicable,6659.503983899788,-3.5,22.498340041755196,1.0423583159353356,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,8,0.7999999999999999,B01_CLV,cav,not_applicable,6693.620815899788,0.0,23.074660041755195,2.885558315935336,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,8,0.7999999999999999,B01_CFV,cav,not_applicable,6652.539367057911,0.0,20.57918431575589,-2.1759651461241853,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,8,0.7999999999999999,B01_TLV_CFV,cav,not_applicable,6658.299999999998,3.5,18.59999999999999,4.0,lane_1,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,9,0.8999999999999999,B01_MV,cav,not_applicable,6661.7638245437965,-3.5,22.598406440084986,1.0006639832979218,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,9,0.8999999999999999,B01_CLV,cav,not_applicable,6695.955983263796,0.0,23.351673640084986,2.7701359832979224,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,9,0.8999999999999999,B01_CFV,cav,not_applicable,6654.5685730473815,0.0,20.292059894709364,-2.8712442104652425,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,9,0.8999999999999999,B01_TLV_CFV,cav,not_applicable,6660.199999999998,3.5,18.99999999999999,4.0,lane_1,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,10,0.9999999999999999,B01_MV,cav,not_applicable,6664.033271562044,-3.5,22.694470182481588,0.9606374239660056,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,10,0.9999999999999999,B01_CLV,cav,not_applicable,6698.317743933244,0.0,23.617606694481587,2.6593305439660058,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,10,0.9999999999999999,B01_CFV,cav,not_applicable,6656.563377947858,0.0,19.948049004762208,-3.4401088994715616,lane_2,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,10,0.9999999999999999,B01_TLV_CFV,cav,not_applicable,6662.139999999998,3.5,19.399999999999988,4.0,lane_1,mainline,,normal,none,commit
BASIC-01,bug001_002_003_check_900_full_no_stop,11,1.0999999999999999,B01_MV,cav,not_applicable,6666.311940699563,-3.5,22.786691375182325,0.9222119270073649,on_ramp,on_ramp_mv,,normal,not_started,commit
