scenario_id,run_id,step,t,vehicle_id,vehicle_type,compliance_state,x_global,y,v,a,physical_lane,road_role,primary_leader_id,lane_change_state,merge_state,active_event_tags
BASIC-02,basic02-900-assignment-lifecycle,0,0.0,B02_MV,cav,not_applicable,6642.04,-3.5,20.4,4.0,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,0,0.0,B02_CLV,cav,not_applicable,6656.04,0.0,20.4,4.0,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,0,0.0,B02_CFV,cav,not_applicable,6616.007272727273,0.0,20.072727272727274,0.7272727272727273,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,0,0.0,B02_TLV_CLV,cav,not_applicable,6664.54,3.5,15.4,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,1,0.1,B02_MV,cav,not_applicable,6644.1184,-3.5,20.784,3.8400000000000007,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,1,0.1,B02_CLV,cav,not_applicable,6658.1184,0.0,20.784,3.8400000000000007,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,1,0.1,B02_CFV,cav,not_applicable,6618.027768595041,0.0,20.20495867768595,1.322314049586777,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,1,0.1,B02_TLV_CLV,cav,not_applicable,6666.12,3.5,15.8,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,2,0.2,B02_MV,cav,not_applicable,6646.233664,-3.5,21.152639999999998,3.686400000000001,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,2,0.2,B02_CLV,cav,not_applicable,6660.233664,0.0,21.152639999999998,3.686400000000001,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,2,0.2,B02_CFV,cav,not_applicable,6620.066356123216,0.0,20.38587528174305,1.8091660405709993,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,2,0.2,B02_TLV_CLV,cav,not_applicable,6667.74,3.5,16.2,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,3,0.30000000000000004,B02_MV,cav,not_applicable,6648.38431744,-3.5,21.5065344,3.5389440000000008,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,3,0.30000000000000004,B02_CLV,cav,not_applicable,6662.38431744,0.0,21.5065344,3.5389440000000008,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,3,0.30000000000000004,B02_CFV,cav,not_applicable,6622.127018646268,0.0,20.606625230517043,2.2074994877399083,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,3,0.30000000000000004,B02_TLV_CLV,cav,not_applicable,6669.4,3.5,16.599999999999998,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,4,0.4,B02_MV,cav,not_applicable,6650.5689447424,-3.5,21.846273024,3.3973862400000003,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,4,0.4,B02_CLV,cav,not_applicable,6664.5689447424,0.0,21.846273024,3.3973862400000003,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,4,0.4,B02_CFV,cav,not_applicable,6624.213015256038,0.0,20.859966097695764,2.5334086717871975,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,4,0.4,B02_TLV_CLV,cav,not_applicable,6671.099999999999,3.5,16.999999999999996,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,5,0.5,B02_MV,cav,not_applicable,6652.786186952704,-3.5,22.17242210304,3.261490790400001,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,5,0.5,B02_CLV,cav,not_applicable,6666.786186952704,0.0,22.17242210304,3.261490790400001,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,5,0.5,B02_CFV,cav,not_applicable,6626.327012482213,0.0,21.13997226175108,2.800061640553161,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,5,0.5,B02_TLV_CLV,cav,not_applicable,6672.839999999999,3.5,17.399999999999995,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,6,0.6,B02_MV,cav,not_applicable,6654.94807280793,-3.5,21.618858552251734,-5.535635507882667,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,6,0.6,B02_CLV,cav,not_applicable,6669.034739474596,0.0,22.485525218918397,3.1310311587840007,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,6,0.6,B02_CFV,cav,not_applicable,6628.471192030902,0.0,21.441795486887248,3.0182322513616775,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,6,0.6,B02_TLV_CLV,cav,not_applicable,6674.619999999999,3.5,17.799999999999994,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,7,0.7,B02_MV,cav,not_applicable,6657.056816562279,-3.5,21.087437543494996,-5.314210087567361,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,7,0.7,B02_CLV,cav,not_applicable,6671.313349895612,0.0,22.78610421016166,3.0057899124326415,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,7,0.7,B02_CFV,cav,not_applicable,6630.647338934375,0.0,21.76146903472593,3.1967354783868265,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,7,0.7,B02_TLV_CLV,cav,not_applicable,6676.439999999999,3.5,18.199999999999992,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,8,0.7999999999999999,B02_MV,cav,not_applicable,6659.114543899788,-3.5,20.57727337508853,-5.101641684064665,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,8,0.7999999999999999,B02_CLV,cav,not_applicable,6673.620815899788,0.0,23.074660041755195,2.885558315935336,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,8,0.7999999999999999,B02_CFV,cav,not_applicable,6632.85691367358,0.0,22.095747392048487,3.342783573225585,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,8,0.7999999999999999,B02_TLV_CLV,cav,not_applicable,6678.299999999998,3.5,18.59999999999999,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,9,0.8999999999999999,B02_MV,cav,not_applicable,6661.12329547713,-3.5,20.087515773418325,-4.897576016702079,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,9,0.8999999999999999,B02_CLV,cav,not_applicable,6675.955983263796,0.0,23.351673640084986,2.7701359832979224,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,9,0.8999999999999999,B02_CFV,cav,not_applicable,6635.101111187474,0.0,22.441975138948763,3.4622774690027516,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,9,0.8999999999999999,B02_TLV_CLV,cav,not_applicable,6680.199999999998,3.5,18.99999999999999,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,10,0.9999999999999999,B02_MV,cav,not_applicable,6663.085030324712,-3.5,19.617348475814925,-4.701672976033996,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,10,0.9999999999999999,B02_CLV,cav,not_applicable,6678.317743933244,0.0,23.617606694481587,2.6593305439660058,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,10,0.9999999999999999,B02_CFV,cav,not_applicable,6637.3809091533885,0.0,22.797979659139898,3.5600452019113424,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,10,0.9999999999999999,B02_TLV_CLV,cav,not_applicable,6682.139999999998,3.5,19.399999999999988,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,11,1.0999999999999999,B02_MV,cav,not_applicable,6665.001629111724,-3.5,19.16598787011566,-4.513606056992637,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,11,1.0999999999999999,B02_CLV,cav,not_applicable,6680.705034175914,0.0,23.872902426702325,2.5529573222073654,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,11,1.0999999999999999,B02_CFV,cav,not_applicable,6639.697107489136,0.0,23.1619833574781,3.640036983382007,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,11,1.0999999999999999,B02_TLV_CLV,cav,not_applicable,6684.119999999997,3.5,19.799999999999986,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,12,1.2,B02_MV,cav,not_applicable,6666.874897280588,-3.5,18.73268168864437,-4.333061814712931,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,12,1.2,B02_CLV,cav,not_applicable,6683.116832808878,0.0,24.11798632963423,2.45083902931907,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,12,1.2,B02_CFV,cav,not_applicable,6642.05036067293,0.0,23.532531837936627,3.7054848045852786,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,12,1.2,B02_TLV_CLV,cav,not_applicable,6686.139999999998,3.5,20.199999999999985,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,13,1.3,B02_MV,cav,not_applicable,6668.706568056031,-3.5,18.316707754431928,-4.159739342124414,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,13,1.3,B02_CLV,cav,not_applicable,6685.552159496523,0.0,24.353266876448863,2.3528054681463075,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,13,1.3,B02_CFV,cav,not_applicable,6644.441204186943,0.0,23.908435140129967,3.7590330219334094,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,13,1.3,B02_TLV_CLV,cav,not_applicable,6688.199199999997,3.5,20.591999999999985,3.920000000000006,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,14,1.4000000000000001,B02_MV,cav,not_applicable,6670.49830533379,-3.5,17.917372777587985,-3.9933497684394377,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,14,1.4000000000000001,B02_CLV,cav,not_applicable,6688.010073116662,0.0,24.57913620139091,2.2586932494204546,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,14,1.4000000000000001,B02_CFV,cav,not_applicable,6646.8700761529535,0.0,24.288719660106338,3.8028451997636985,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,14,1.4000000000000001,B02_TLV_CLV,cav,not_applicable,6690.2960319999975,3.5,20.968319999999984,3.7632000000000065,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,15,1.5000000000000002,B02_MV,cav,not_applicable,6672.2517064537715,-3.5,17.5340111998178,-3.8336157777018607,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,15,1.5000000000000002,B02_CLV,cav,not_applicable,6690.489670191996,0.0,24.795970753335272,2.1683455194436365,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,15,1.5000000000000002,B02_CFV,cav,not_applicable,6649.337335034235,0.0,24.672588812814276,3.8386915270793898,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,15,1.5000000000000002,B02_TLV_CLV,cav,not_applicable,6692.428990719997,3.5,21.329587199999985,3.6126720000000065,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,16,1.6000000000000003,B02_MV,cav,not_applicable,6673.968304862287,-3.5,17.16598408515842,-3.680271146593787,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,16,1.6000000000000003,B02_CLV,cav,not_applicable,6692.990083384317,0.0,25.00413192320186,2.0816116986658915,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,16,1.6000000000000003,B02_CFV,cav,not_applicable,6651.830619280728,0.0,24.932842464920885,2.602536521066077,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,16,1.6000000000000003,B02_TLV_CLV,cav,not_applicable,6694.596631091197,3.5,21.676403711999985,3.4681651200000063,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,17,1.7000000000000004,B02_MV,cav,not_applicable,6675.649572667796,-3.5,16.812678055085417,-3.533060300730035,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,17,1.7000000000000004,B02_CLV,cav,not_applicable,6695.510480048944,0.0,25.203966646273788,1.9983472307192558,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,17,1.7000000000000004,B02_CFV,cav,not_applicable,6654.3524697351195,0.0,25.2185045439172,2.856620789963154,lane_2,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,17,1.7000000000000004,B02_TLV_CLV,cav,not_applicable,6696.797565847549,3.5,22.009347563519984,3.3294385152000063,lane_1,mainline,,normal,none,commit
BASIC-02,basic02-900-assignment-lifecycle,18,1.8000000000000005,B02_MV,cav,not_applicable,6677.296923094417,-3.5,16.473504266215333,-3.3917378887008334,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic02-900-assignment-lifecycle,18,1.8000000000000005,B02_CLV,cav,not_applicable,6698.0500608469865,0.0,25.395807980422838,1.918413341490485,lane_2,mainline,,normal,none,commit
